Wall time,Step,Value
1699956631.416911,175072.0,915.0
1699956659.9216042,207600.264132066,969.5272636318159
1699956729.9014173,286318.86845283,958.0066589901038
1699956783.9639993,346661.60511696775,945.9869767358739
1699956834.3004565,402086.4229349884,945.187985002417
1699956890.6588287,462657.91275009693,958.3561975054708
1699956958.9774523,536946.419663795,967.7620541638107
1699957020.509264,605628.0226455193,974.8164384192149
1699957072.6247761,664519.481579571,979.7453929226771
1699957135.4571614,739099.8516869658,984.1908047318506
1699957189.3239663,803295.1533994438,987.8279537804698
1699957235.588209,858268.572170751,990.8589057586848
1699957276.883634,907548.0466384061,991.0245958199922
1699957313.3205345,951206.9800718048,988.5784309008978
1699957365.151738,1014802.8290435798,990.956443008481
1699957411.6222796,1071740.6998954322,985.228908626342
1699957480.2511835,1154944.383429036,987.5278610423362
1699957545.1049216,1233098.475506986,989.5713685052843
1699957609.591867,1309286.2705539698,991.3997644288447
1699957669.1855817,1379056.8171457008,993.0453155439448
1699957737.6473408,1460085.191288416,987.1272068494208
1699957805.5764384,1540997.9935645193,988.8209087739267
1699957868.5129535,1615973.238065683,990.3673265943761
1699957936.4847922,1697815.3380366196,991.7848708238006
1699958000.0885656,1774479.0344413891,990.6600814320102
1699958060.4496613,1847436.0885073533,991.9584869642267
1699958127.4715378,1929116.8428401044,993.1607090940755
1699958192.1748097,2008025.6206235953,994.2770531861228
1699958252.816883,2081997.8467209248,987.0989391063988
1699958311.1246164,2153136.6686091716,988.3469021771533
1699958369.4485123,2224391.336093499,989.5143456584208
1699958430.2638562,2299024.4351469367,990.6088182617501
1699958493.9716368,2377494.2129921974,991.6369537033521
1699958560.235401,2459364.712950063,992.6046052622376
1699958624.9936287,2539413.1807689536,993.5169572712454
1699958687.915952,2617252.8075782526,994.3786180262333
1699958748.1302457,2691798.4360235953,995.1936976289135
1699958806.630835,2764323.600485346,995.9658735387135
1699958864.093133,2835670.3212393154,996.6984460397359
1699958923.0986323,2908954.4691453846,997.3179128891908
1699958982.539422,2982774.927721129,997.9818023064918
1699959039.828717,3053911.715784768,998.614073617278
1699959096.708673,3124519.9195663123,999.2169327359925
1699959151.3360715,3192337.2429485363,997.3775491792114
1699959204.623329,3258536.3153230455,997.9822744492936
1699959258.6518762,3325655.7120479285,998.5607029739031
1699959311.285543,3391123.651305774,999.114513268747
1699959362.627864,3455029.5942498897,999.6452439732246
1699959412.529932,3517116.5705067893,1000.1543081235194
1699959463.7409852,3580892.520775379,998.9010015255687
1699959515.5632997,3645457.9282966596,999.4055488596339
1699959565.6598604,3707871.5421186457,999.8906863993694
1699959615.4177477,3769880.565708487,1000.3575128124205
1699959664.4298851,3830978.4578652424,1000.8070453836448
1699959712.6922994,3891219.7630929276,1001.2402274135474
1699959762.9796815,3954157.157331525,1000.7586436278721
1699959814.1491072,4018207.871243377,1001.1779139404546
1699959863.9295893,4080565.3028903073,1000.8022687295177
1699959914.634452,4144042.893343427,1001.2069669633202
1699959964.8328536,4206926.416551124,1001.5981714055065
1699960016.8763764,4272175.815295919,1001.9765456852177
1699960069.0694172,4337586.226923555,1002.3427106168123
1699960121.9732718,4403707.919072789,1002.6972475978648
1699960177.0820422,4472093.789401305,1003.040701688602
1699960230.6104023,4538461.679612928,1003.3735844070835
1699960283.5251894,4603843.325524898,1003.6963762702754
1699960335.5320227,4667935.915810027,1004.0095291075643
1699960386.6231873,4730682.301172421,1004.313468170138
1699960436.6651406,4792097.135095209,1004.6085940569424
1699960485.5987892,4852147.827278414,1004.8952844755557
1699960533.3867373,4910810.536887066,1005.1738958542567
1699960579.8719761,4967877.582346776,1005.4447648197536
1699960629.446011,5028817.467873272,1005.7082095534564
1699960678.7906022,5089497.895904301,1005.9645310377804
1699960727.2201161,5149082.666389063,1005.536201216074
1699960774.7805464,5207589.492066713,1005.7883733283186
1699960821.4744966,5265015.719511368,1006.0339924015612
1699960870.9239454,5325854.545318959,1006.2733104758107
1699960919.5673738,5385747.77118516,1006.5065668295567
1699960967.8718066,5445244.500281701,1006.7339887773654
1699961015.2250812,5503615.885198623,1006.9557924083925
1699961061.7026803,5560910.573306142,1006.1184269440682
1699961107.35406,5617172.063556201,1006.3428243600846
1699961152.2251298,5672498.556757262,1006.5618759475625
1699961196.3032107,5726897.731785006,1006.7757703828536
1699961240.1710699,5781065.439743081,1006.9846875666653
1699961283.2461562,5834300.003175496,1007.1887991284094
1699961325.6924288,5886712.736965422,1007.3882688961609
1699961367.9502914,5938794.652073993,1007.583253334936
1699961412.127653,5992736.715322185,1007.7739019557506
1699961456.264985,6046392.981345688,1007.1789627857232
1699961500.5937488,6100321.58879953,1007.3702482390237
1699961543.9794426,6153103.677762155,1007.5574171542495
1699961586.9911182,6205440.373165576,1006.1251828899021
1699961631.8880842,6260177.594221076,1006.3223237328226
1699961676.7005394,6314847.033791974,1006.515354415907
1699961726.6215992,6376095.007584951,1006.7044020575587
1699961775.9242303,6436598.457231124,1006.8895885876751
1699961825.55778,6497593.304488303,1007.0710310096943
1699961874.6475606,6557913.105023776,1007.248841646917
1699961924.7727098,6619545.5249089785,1007.4231283741968
1699961974.3238325,6680435.172576896,1007.593994836002
1699962023.2981908,6740558.803458424,1007.7615406517731
1699962071.972658,6800303.327076732,1007.9258616094344
1699962123.8222964,6863335.835839882,1006.3923517166106
1699962174.984912,6925543.690219869,1006.5673379443073
1699962228.2078445,6990297.305552988,1006.7390503653127
1699962281.1770062,7054734.527607942,1006.9075799187656
1699962334.286711,7119344.238395034,1007.0730142065893
1699962386.6186142,7183040.300557316,1006.7172789020302
1699962438.6081817,7246342.8544523455,1006.8817025018626
1699962489.8070123,7308688.939202315,1007.0431869761176
1699962540.163338,7369986.686317229,1007.2018103547439
1699962590.7920222,7431708.851087188,1007.357647929798
1699962640.8946066,7492805.1426720405,1007.5107723744826
1699962691.057662,7554032.554356441,1007.6612538560286
1699962740.9253812,7614911.465746051,1007.8091601427877
1699962791.0328245,7676119.76346723,1007.9545567058801
1699962840.8457515,7736990.080525717,1008.0975068157164
1699962890.5093937,7797722.964053218,1008.2380716336942
1699962941.440557,7860099.889341928,1008.3763102993472
1699962992.2245696,7922343.055740502,1008.5122800132087
1699963042.976519,7984539.048763953,1008.6460361156326
1699963092.9856975,8045843.074376627,1008.7776321618002
1699963143.7348883,8107993.936013869,1008.9071199931279
1699963193.6841025,8169167.807944115,1009.0345498052735
1699963243.2606313,8229896.51354368,1009.1599702129296
1699963292.4632785,8290155.055017461,1009.2834283115799
1699963342.1068075,8351023.081854289,1009.4049697363838
1699963392.631066,8412998.620604737,1009.5246387183427
1699963442.5781693,8474261.357040843,1009.642478137893
1699963496.3489418,8539548.055478679,1009.7585295760649
1699963550.2389214,8605046.640902,1009.8728333633318
1699963606.1146605,8673179.156917982,1009.9854286262724
1699963661.361096,8740560.159463475,1010.0963533321604
1699963715.8735065,8807053.913491728,1010.2056443315853
1699963769.7471855,8872765.83641229,1010.3133373992074
1699963823.0714018,8937843.036053693,1010.4194672727407
1699963876.679234,9003357.953947302,1010.5240676902537
1699963935.6022248,9075821.193642953,1010.6271714258698
1699963993.7587302,9147327.638701942,1010.4323945729232
1699964051.1182737,9217860.08592227,1010.5348376878195
1699964107.6906981,9287425.062285021,1010.6358456397402
1699964165.254532,9358064.933399437,1010.7354483279818
1699964222.5950546,9428315.27930734,1010.8336748270327
1699964280.9152684,9499666.110737678,1010.930553414821
