Wall time,Step,Value
1700123163.5275257,176608.0,888.0
1700123193.629955,214562.97748874436,898.0050025012506
1700123262.2937973,297887.94885553926,919.3580142282236
1700123316.4096818,362777.2306913486,945.5577841328046
1700123367.6916428,422853.8176338547,938.231589562167
1700123425.7361138,488360.39628327463,951.8937679078841
1700123502.294743,569988.8171999209,962.2256021017968
1700123571.439468,645588.2846507027,955.4236425348353
1700123629.9154205,710174.4401886272,963.073767012486
1700123702.2460065,792023.5366313697,969.1938574052881
1700123764.1903632,862379.395730213,974.201195736398
1700123816.9252267,922293.5446129966,978.3739700212548
1700123864.6320415,976496.5311490068,980.2022867203002
1700123906.2064466,1023943.094216172,983.351080326201
1700123966.8529181,1092845.2526013106,959.9646774148076
1700124021.0854812,1154450.313080998,962.8005552260513
1700124100.5535362,1244252.070368572,966.251522156105
1700124174.9853706,1328584.8641943699,967.7502199473137
1700124247.4953034,1410887.2542755702,970.7374681789281
1700124313.552684,1485884.7106525,973.4259830652672
1700124373.677743,1554077.9285033992,975.8584407985448
1700124446.9433575,1635141.726753217,976.7376824530936
1700124520.0452409,1716932.298857458,978.8152600010919
1700124587.8689973,1792997.8253102654,976.2941765408667
1700124661.0518084,1876380.3129759005,978.2254075512155
1700124729.7138093,1954745.4582171282,980.0080748948461
1700124794.9494503,2029460.6559758224,981.6586856458747
1700124867.0684795,2113429.4480003538,983.1913887249739
1700124936.832639,2194900.0636449717,984.6183814775522
1700125002.241975,2271383.7266878854,985.9502349362988
1700125065.1136594,2345078.546450037,987.1961561296855
1700125128.000759,2419170.87139686,986.2060824638377
1700125193.421709,2496818.341309366,987.3697809037584
1700125261.9627924,2578693.741012697,988.4650204645181
1700125333.3060398,2664373.78582087,989.4976690500844
1700125403.0779195,2748375.1248429925,990.4729425750959
1700125470.812386,2830027.8960897173,991.3954930715288
1700125535.784817,2908321.9507176275,992.269482883784
1700125598.9033427,2984551.3245991883,990.3287132685458
1700125660.9415329,3059638.5664796797,991.1870224097115
1700125724.5579367,3136838.224161882,992.0034573640635
1700125788.6356199,3214839.6093361727,992.7810091449887
1700125850.4026005,3290083.3801784758,985.234419108087
1700125911.6952693,3364837.7036066647,986.1345394434613
1700125970.5883071,3436696.491145545,986.9946481170009
1700126027.9921637,3506757.278948985,987.8173545849672
1700126084.504508,3575855.092912159,988.6050462222393
1700126140.3188522,3644169.833308938,989.3599114557904
1700126194.8727875,3710981.9203406167,990.0839600654955
1700126248.2416232,3776355.896104463,990.7790410488404
1700126300.130203,3839983.906218032,991.4468583839016
1700126353.3805087,3905448.224928831,979.8789081808969
1700126407.3126152,3971869.9645020952,980.7332208077513
1700126459.6034303,4036237.51224379,981.5558849523724
1700126511.5488932,4100289.3801543606,981.4334386492405
1700126562.7372744,4163416.219864386,982.2146577078795
1700126613.2893813,4225811.687278004,982.9684585292979
1700126666.1313305,4291217.362962433,983.6962592982577
1700126719.963829,4357914.502106322,984.399382051403
1700126772.4429297,4422950.176824061,985.0790606896029
1700126825.8419318,4489229.889753771,985.7364482021954
1700126878.7925625,4555005.31031822,986.372623192111
1700126933.827307,4623410.80951496,986.9885957795553
1700126989.0480344,4692095.02887637,987.5853129522228
1700127044.8970058,4761603.791116676,988.1636634216433
1700127102.6173422,4833468.96717676,988.5679876332163
1700127158.741531,4903334.731369347,989.1144730956742
1700127214.034803,4972223.995330039,989.6448795279058
1700127268.2291424,5039755.657061399,989.275421769235
1700127321.3070807,5105927.174323212,989.7888040324078
1700127373.268815,5170724.422572032,989.718967070319
1700127424.1341736,5234171.286261868,990.2122007130284
1700127473.9115212,5296245.784216965,990.691915343379
1700127522.3623796,5356672.798082675,991.1586590295219
1700127573.9804294,5421229.35584367,991.612950609308
1700127625.384951,5485548.185311022,992.0552816133337
1700127675.941206,5548790.753158656,992.4861180381398
1700127725.5967135,5610960.373469394,992.9059019830098
1700127774.3306606,5671989.836657486,991.6965596771583
1700127825.8686466,5736663.409451709,991.5965011822848
1700127876.5734215,5800299.564515858,992.012764881125
1700127926.957191,5863530.078779399,992.4188703194756
1700127976.4120362,5925646.929034231,992.8151846634667
1700128025.00066,5986683.334977144,993.2020575951282
1700128072.687268,6046575.959335918,993.5798223408661
