Wall time,Step,Value
1700508676.977417,168384.0,-1.0
1700508704.1449394,200079.847923962,-1.0
1700508770.7461314,278649.10835331725,-1.0
1700508822.3057714,339526.0858695039,-1.0
1700508869.411053,395123.95329029666,-0.7995995998000403
1700508919.5143707,455233.36773017887,-0.8330832641323255
1700508980.2964506,528976.31856067,-0.8570001432859998
1700509036.401893,597264.8110418696,-0.7494996251254376
1700509084.517358,655946.9024127988,-0.7774445192598634
1700509145.198107,730179.7708420506,-0.6993495755886532
1700509197.4135277,794163.8451107494,-0.7268183650919059
1700509241.9261782,848660.9284410545,-0.7497089810031963
1700509282.010781,897918.707344489,-0.6916922320773016
1700509317.2266674,941165.6405514452,-0.6419636979936327
1700509368.3445368,1003822.2324304417,-0.5988657357834724
1700509414.1298122,1059990.6464883324,-0.624125192004072
1700509482.1925755,1142183.3444003412,-0.5871173578883835
1700509546.2530777,1219377.825291157,-0.5542215986387271
1700509609.3309138,1294712.1216901916,-0.5778954821616691
1700509666.9914098,1363531.9983190878,-0.5487252464740542
1700509735.768005,1443437.0586635217,-0.5223332165320191
1700509805.1039374,1523266.9353315202,-0.49834054609718537
1700509869.457224,1597244.9852781426,-0.4764342752334848
1700509940.6225846,1678144.670405925,-0.4563536039941788
1700510007.2882874,1753910.2583882876,-0.43787946042399195
1700510070.7110868,1825944.826019476,-0.45977094815722064
1700510142.8907123,1906911.9077008266,-0.44251998975463014
1700510212.5623004,1985235.6025775254,-0.4627000748859748
1700510277.8600526,2058625.0537477056,-0.48148834224286563
1700510340.5033362,2129112.8158871243,-0.49902397360323203
1700510403.448523,2199904.0781389615,-0.48268367442715404
1700510470.4565046,2273805.1705434434,-0.46736472317564964
1700510540.8761365,2351525.2355448892,-0.4529742700369094
1700510613.6186998,2432604.972409367,-0.4394303887063808
1700510684.542481,2511961.8032950717,-0.4266605158857314
1700510753.237014,2589109.3260214813,-0.41460015086531815
1700510818.9607644,2663002.026409584,-0.4031917659851755
1700510882.6532168,2734773.1011544177,-0.39238388912847877
1700510945.0676403,2805312.42527444,-0.4082617819038194
1700511008.7901711,2877770.820489946,-0.39785484907136315
1700511072.9177032,2950933.2053366825,-0.38795563755828144
1700511134.6694,3021450.259524595,-0.4028290002661413
1700511195.7983377,3091349.769467358,-0.39326271017170544
1700511254.507296,3158531.4836729234,-0.3841313169505648
1700511311.6084957,3223955.2923732144,-0.39812068848511245
1700511369.5434024,3290397.8779654126,-0.3892696318465084
1700511425.9756324,3355151.6311197346,-0.380795280948936
1700511481.1014082,3418461.8710549353,-0.37267409168298793
1700511534.6439326,3479913.2522117784,-0.3648844419073593
1700511589.7237735,3543209.5430270303,-0.3574064392520375
1700511645.7480452,3607388.0815391354,-0.3502217515328812
1700511699.9597003,3669472.000539451,-0.36303894428241207
1700511754.0500505,3731161.294921612,-0.356009454726443
1700511807.5613544,3791886.8077423843,-0.34924037648634154
1700511860.276113,3851723.257038776,-0.3427175053078855
1700511915.5385232,3914259.09951652,-0.3364276515264285
1700511972.4851832,3978098.4236452603,-0.33035855106781437
1700512028.08454,4040301.705813666,-0.32449878565609336
1700512084.710738,4103700.7142758933,-0.33628330652966076
1700512140.7576447,4166441.2699835584,-0.3305115637723092
1700512199.6560335,4231802.6372021325,-0.32492911435970445
1700512259.0888913,4297349.070203812,-0.31952679893578967
1700512319.0203054,4363664.278593321,-0.31429603969091363
1700512380.5353577,4432012.674384715,-0.30922879492851757
1700512440.2494032,4498407.772872843,-0.32019985861474587
1700512499.012128,4563813.799153619,-0.3151889099847989
1700512556.6112041,4627957.187125978,-0.31032759543535754
1700512612.9548335,4690742.17182005,-0.32081351071240083
1700512668.0677593,4752173.857856499,-0.3160041124564719
1700512722.0064995,4812320.401442692,-0.31133217935632834
1700512774.7001271,4871114.528123372,-0.3067919030243682
1700512826.015151,4928337.884352011,-0.3023777977611794
1700512880.6373699,4989498.8547524875,-0.29808467845360864
1700512935.0446408,5050424.881895502,-0.2939076402648791
1700512988.5242746,5110287.652729008,-0.28984203994949864
1700513041.0214696,5169051.611180768,-0.28588347864330704
1700513092.5558429,5226724.8367948765,-0.29551472363448944
1700513147.383372,5287645.7559231715,-0.30489889308633317
