Wall time,Step,Value
1700122890.728001,174272.0,-1.0
1700122921.8983858,211746.73736868432,-1.0
1700122991.78729,295509.5598139607,-1.0
1700123045.7521071,360417.4668293135,-1.0
1700123097.2040076,421473.5636058542,-0.7995995998000403
1700123152.6603467,487777.5086867908,-0.6659994444449635
1700123220.839569,568370.6700812068,-0.7138571435722857
1700123284.3547835,643655.3062132791,-0.6243122194228042
1700123338.7401962,708125.10612834,-0.5546662602607275
1700123409.050319,788981.0788168717,-0.4989495765896917
1700123470.617225,858848.9103394907,-0.5447278210013566
1700123523.3835201,918584.2863575519,-0.4990836277856187
1700123570.7124102,971920.3409619133,-0.4604616954626025
1700123612.8170104,1019360.0158766232,-0.42735725384083084
1700123675.6207216,1087330.2844383435,-0.4658013831755944
1700123732.0652397,1148234.8007867802,-0.4994399121632286
1700123814.7638488,1237596.7935042758,-0.4698253578127767
1700123892.5642939,1321644.469867762,-0.4435013841602536
1700123969.5073304,1403846.4027436639,-0.4730552687177773
1700124040.094425,1479367.2441483915,-0.4491770171866377
1700124121.3089585,1567206.6117976732,-0.42757295693419173
1700124204.1092846,1655100.5284776576,-0.40793297096760794
1700124280.8587801,1736348.530325655,-0.3900008756840992
1700124363.6388953,1824860.4700611953,-0.37356318474799705
1700124440.91538,1907660.3944801083,-0.3584405696373278
1700124514.2450533,1986548.3271421697,-0.3444812908334867
1700124594.6765063,2075058.1521955566,-0.33155608874654
1700124672.2252214,2160691.598636612,-0.31955416944224796
1700124744.7949133,2240969.4528461676,-0.30838002090832434
1700124814.4873405,2318148.255665268,-0.2979508660674445
1700124884.0049098,2395635.790065259,-0.32093912613425524
1700124956.3433526,2476688.008492136,-0.34249050848813106
1700125032.1716514,2561909.0756416665,-0.33194501078909
1700125111.890122,2650710.643554787,-0.3220198911260634
1700125189.8900733,2737545.1601407644,-0.3417220327798013
1700125265.7137153,2821976.5127493097,-0.33206261434899953
1700125338.440701,2902980.294403963,-0.3229253815214351
1700125409.1679378,2981635.6805058457,-0.31426910911751454
1700125479.132704,3059082.525915171,-0.30605680018118214
1700125550.787103,3138572.8706907807,-0.29825515745197756
1700125622.7610724,3218534.811288158,-0.31571559720987297
1700125692.2419364,3295668.3406432304,-0.3323444737138993
1700125761.2239416,3372053.601884834,-0.32445203388278165
1700125827.532455,3445411.355572335,-0.3169183953603574
1700125892.5127225,3516956.1862079166,-0.30971963805892005
1700125958.18524,3589566.64627889,-0.3028339218983796
1700126022.1983547,3660388.0820315415,-0.318011139683627
1700126084.6202056,3729461.9542630557,-0.3112289425733721
1700126145.2109606,3796562.7377802483,-0.30472362192782515
1700126207.5465019,3865497.517303634,-0.29847856515860804
1700126271.2118185,3935377.0656415033,-0.29247846262544075
1700126332.8331697,4002979.9199401853,-0.28670918235267023
1700126393.9353967,4070223.96938152,-0.2811576589288342
1700126453.8815327,4136331.3140748786,-0.27581179475071727
1700126512.864731,4201506.252406278,-0.27066037204078314
1700126574.001859,4269538.140643662,-0.2656929742913105
1700126636.0911028,4338873.427070466,-0.260899915977567
1700126696.427866,4406321.804016655,-0.25627217954203446
1700126757.5986462,4474913.108431584,-0.25180135878701776
1700126818.1177697,4542834.306805884,-0.26464294207298567
1700126880.7366385,4613288.023474761,-0.2601730354238401
1700126943.6050138,4684000.306680291,-0.25584736333093877
1700127007.328896,4755536.81168404,-0.25165905748154616
1700127073.5309825,4829376.658797655,-0.2637242006669085
1700127137.802455,4901038.786444543,-0.25953564303758914
1700127201.1262317,4971661.850837193,-0.255474055438744
1700127263.2145689,5040865.008059233,-0.25153375264455924
1700127324.0194407,5108586.676689443,-0.24770938385426006
1700127383.569606,5174829.169926525,-0.2439959084584127
1700127441.9518046,5239623.940933652,-0.2403885738823999
1700127499.0677207,5303022.106595806,-0.2514662780459034
1700127554.6132066,5364686.567334093,-0.24784819487455986
1700127614.1896524,5430683.037075047,-0.2585271450511816
1700127673.54055,5496468.519783462,-0.2549044236040272
1700127731.7915525,5561082.7923284415,-0.25137835159017136
1700127788.9830396,5624539.148857707,-0.24794511389976434
1700127845.0683382,5686817.792276921,-0.24460109361047255
1700127904.1696653,5752781.826102678,-0.2546634633705168
1700127962.2334363,5817622.019666689,-0.25131247835906945
1700128019.9699967,5882076.351028383,-0.24804531102946872
1700128076.678301,5945359.324677861,-0.244858857022451
1700128132.4124086,6007513.182329277,-0.24175016341090344
1700128187.1474485,6068493.39772942,-0.23871641957744533
1700128241.088444,6128486.543569955,-0.23575494874361055
1700128294.1563685,6187477.437101492,-0.23286320009697045
1700128347.0243704,6246201.432911311,-0.23003874146752684
1700128399.0631359,6303963.099340276,-0.22727925250918163
1700128450.3266242,6360799.983215541,-0.22458251834610607
1700128501.2947495,6417276.428943171,-0.23368417918636353
1700128554.3111758,6475753.138197474,-0.23097039140751488
1700128607.030668,6533929.998749543,-0.22831628716243937
1700128660.052721,6592400.582107966,-0.22571992024823478
1700128711.9402127,6649620.779115377,-0.2231794281696428
1700128763.5135696,6706391.639884314,-0.22069302768651478
1700128817.5736551,6765855.003761172,-0.22928798183174773
1700128871.6492903,6825197.476465898,-0.22678428083128258
1700128931.9877493,6891495.374165162,-0.22433224179802796
1700128991.5903442,6957006.938549728,-0.221930283242441
1700129051.4753559,7022958.528507819,-0.21957688757353852
1700129110.651941,7088157.703610591,-0.2172705979039691
1700129171.1272352,7154635.723169503,-0.2150100150448827
1700129230.8165967,7220246.522897421,-0.21279379467757287
1700129289.7505863,7285042.038088022,-0.21062064468987743
1700129348.353529,7349405.762187561,-0.20848932266624853
1700129410.1002057,7417043.533550644,-0.20639863352124718
1700129471.004487,7483782.082372593,-0.2142855078601701
1700129534.1088514,7552893.05609997,-0.22202482714676458
1700129596.7754164,7621577.8118311,-0.21985705852647378
1700129659.5539365,7690364.787832129,-0.21772910381160637
1700129721.4773498,7758170.380905282,-0.21563987716755315
1700129782.9047332,7825469.986600734,-0.21358833188887247
1700129843.3668282,7891728.694127229,-0.2115734586524525
