Wall time,Step,Value
1700088490.189956,27360.0,-1.0
1700088509.9556441,50667.653826913454,-1.0
1700088526.0133014,69818.91409445641,-1.0
1700088546.5132868,94072.54176478354,-1.0
1700088568.7624078,120943.72205691632,-1.0
1700088586.0610855,141798.50253480615,-1.0
1700088600.1894863,158707.6451392864,-1.0
1700088622.0351517,185013.0745919422,-1.0
1700088640.3177183,206979.28197833372,-1.0
1700088656.365656,226307.29832325803,-1.0
1700088671.3614407,244521.43284557905,-1.0
1700088686.8317213,263260.7033144941,-0.9162073397833222
1700088701.2792895,280793.46100139973,-0.9226916928493863
1700088714.0325425,296127.4873679042,-0.9282496977087793
1700088726.1393332,310727.412816118,-0.9330666240028659
1700088738.5140502,325686.6217070148,-0.9372814239626717
1700088751.0935175,340902.8851886653,-0.8817048250653456
1700088762.7372053,354860.5121275772,-0.8323035439331942
1700088773.9015086,368227.47728443495,-0.8412093732780266
1700088788.0986195,385302.1436175313,-0.7987479309608739
1700088802.4668477,402712.9566935988,-0.8084275487041924
1700088817.7854064,421107.3179440835,-0.7712935217409441
1700088832.6299424,438993.68375433446,-0.7373886650420483
1700088850.818629,460752.0089810026,-0.748457163164736
1700088867.7418451,481032.5596379876,-0.7586401406652403
1700088883.9370694,500429.6890066827,-0.7290953007883079
1700088901.8523977,521620.90432019695,-0.701739086230092
1700088918.7055736,541612.2884079486,-0.7125357614841162
1700088934.9664047,560864.9224381432,-0.6876198592805782
1700088950.5560062,579276.5858295603,-0.6981842948337725
1700088965.4871855,596838.761097788,-0.6753225870579981
1700088979.6874452,613581.4856311943,-0.6856268872132206
1700088994.8840127,631263.2656859569,-0.6645160050652027
1700089009.335582,648070.3752096568,-0.674546939968676
1700089023.3714168,664308.4856976528,-0.6840046249456432
1700089036.775633,679798.1612596752,-0.6929368308236733
1700089052.2480292,697227.6640691066,-0.6738695679508463
1700089067.8130023,714894.3020136327,-0.6826117542903811
1700089083.5067515,732761.1535300815,-0.6647741162687955
1700089099.1429942,750614.6995115096,-0.6478284704027941
1700089114.364557,768026.3829921813,-0.656591014000052
1700089128.8972437,784656.2610478044,-0.6649362365351293
1700089143.5113218,801422.1798494562,-0.672893253431432
1700089157.5561128,817488.3108470362,-0.6572689576769418
1700089171.1823266,833131.0291084021,-0.6423391846585441
1700089185.397089,849508.545186807,-0.6280586394142341
1700089199.1485636,865323.4760966337,-0.6361557560271405
1700089212.941575,881206.15403986,-0.6225885151610134
1700089227.0088603,897414.3053951637,-0.6304771861306511
1700089242.7709038,915752.0288157653,-0.6175560814451247
1700089258.8342621,934503.2830850511,-0.605141790299351
1700089274.3946166,952631.6514993717,-0.6129305609982889
1700089289.8814137,970710.2629702576,-0.6010624431422606
1700089305.169414,988601.027039747,-0.6086477460027141
1700089319.9062576,1005848.2346490643,-0.5972798426686945
1700089335.940924,1024627.6328640688,-0.5863180364615014
1700089353.450883,1045112.4532374456,-0.575740953847046
1700089372.8914845,1067590.232124906,-0.5832662879914813
1700089393.182068,1090712.6551016842,-0.5730908603242493
1700089412.8391905,1113123.976357794,-0.5632547103930627
1700089432.0722122,1135040.26103759,-0.5537411524064902
1700089450.7803214,1156383.958154473,-0.561160712393177
1700089468.9362285,1177104.344295583,-0.5519743261683342
1700089487.1106255,1197820.3605200094,-0.5430751080426326
1700089505.8061419,1219111.3949742264,-0.5503321448917128
1700089523.9499726,1239773.0477229848,-0.5573691952271943
1700089541.8544757,1260109.8967084642,-0.5487726142805516
1700089559.752763,1280388.4355446382,-0.5404289672075041
1700089577.2704024,1300229.5994446608,-0.5323272568818711
1700089594.9474423,1320110.1665626916,-0.5244571145846639
1700089612.2713397,1339569.0925628827,-0.5168087557500588
1700089629.242493,1358671.8948893237,-0.5237608851685494
1700089645.8936844,1377410.5800381692,-0.5163245985585008
1700089662.5000813,1396142.5733681205,-0.5231023055954784
1700089678.8048193,1414539.9315160334,-0.5296991923420354
1700089694.896974,1432725.6405100178,-0.5361223964424132
1700089710.8902938,1450806.0451414017,-0.5423786847541552
1700089726.8022811,1468804.1254703193,-0.5351538730291187
1700089742.4543808,1486556.023535716,-0.52811205955653
1700089758.9721286,1505344.9037034507,-0.5212463819005005
1700089776.365387,1525140.461485477,-0.5273965742925113
1700089793.336963,1544456.1899723988,-0.5333966809178462
1700089810.1396627,1563558.0062525005,-0.5392521265645593
1700089826.5479643,1582212.6989252055,-0.5325622664881928
1700089842.9921203,1600923.5488603953,-0.5260299064186544
1700089859.6912177,1619891.4388946013,-0.5317788135897169
1700089876.1777003,1638608.0421891436,-0.5373954813984515
1700089892.5599906,1657209.9681945087,-0.5310191283535949
1700089908.8507063,1675672.6833386875,-0.5247861556384906
1700089924.794774,1693746.773368053,-0.5303048412750543
1700089941.4767125,1712476.501752852,-0.5242110544401483
1700089958.275934,1731312.971260752,-0.5182498317226452
1700089975.5288568,1750616.0248417994,-0.5236719605494806
1700089992.611027,1769715.212087861,-0.528978642608532
1700090009.644469,1788722.2409140945,-0.52314455239947
1700090026.7560136,1807741.4702185218,-0.5174320962612692
1700090043.8697658,1826727.3905146124,-0.5226497212740167
1700090060.798279,1845514.6731888377,-0.5170536332595282
1700090077.784766,1864353.4083803347,-0.5221748986911485
1700090094.4626656,1882865.14389573,-0.516690320656238
1700090110.856344,1901069.6044586056,-0.5217188960239826
1700090126.9500308,1918944.520752246,-0.516341267251028
1700090142.956346,1936708.0019545632,-0.5110681481721873
1700090158.8331745,1954335.2014995893,-0.5058965240829226
1700090175.058985,1972328.451317502,-0.5108512947176803
1700090191.63645,1990638.9230496585,-0.5157124939728253
1700090208.5654294,2009283.5624376354,-0.5106327052062063
1700090225.34331,2027779.438938996,-0.5056470755851167
1700090242.1666064,2046351.8807460745,-0.5007530135715438
1700090259.0089505,2064940.6540814163,-0.4959480218652037
1700090275.6299148,2083305.8892019456,-0.49122969315859805
